date,AAPL,MSFT,NVDA,AMZN
2020-11-25,112.74019622802734,204.30690002441406,13.177665710449219,159.2534942626953
2020-11-27,113.28433227539062,205.60609436035156,13.204052925109863,159.76699829101562
2020-11-30,115.67460632324219,204.49803161621094,13.343694686889648,158.40199279785156
2020-12-01,119.24052429199219,206.5423583984375,13.332246780395508,161.00399780273438
2020-12-02,119.59033203125,205.7398681640625,13.48608112335205,160.17649841308594
2020-12-03,119.45429992675781,204.66036987304688,13.342159271240234,159.3365020751953
2020-12-04,118.78386688232422,204.77505493164062,13.50375747680664,158.12899780273438
2020-12-07,120.24132537841797,204.7081298828125,13.552062034606934,157.89999389648438
2020-12-08,120.85346984863281,206.3512420654297,13.296345710754395,158.864501953125
2020-12-09,118.32717895507812,202.3294677734375,12.87878131866455,155.2100067138672
2020-12-10,119.74576568603516,201.1067352294922,12.920112609863281,155.07449340820312
2020-12-11,118.9393081665039,203.72422790527344,12.960949897766113,155.8209991455078
2020-12-14,118.32717895507812,204.62216186523438,13.255260467529297,157.84849548339844
2020-12-15,124.25422668457031,204.55531311035156,13.306803703308105,158.25599670410156
2020-12-16,124.18620300292969,209.47503662109375,13.189278602600098,162.04800415039062
2020-12-17,125.05096435546875,209.60874938964844,13.287630081176758,161.8040008544922
2020-12-18,123.0688247680664,208.8158721923828,13.218658447265625,160.08250427246094
2020-12-21,124.59429168701172,212.6370086669922,13.278666496276855,160.3090057373047
2020-12-22,128.1408233642578,213.92666625976562,13.224883079528809,160.3260040283203
2020-12-23,127.24689483642578,211.13723754882812,12.956963539123535,159.2635040283203
2020-12-24,128.22824096679688,212.7898712158203,12.94152545928955,158.63450622558594
2020-12-28,132.81443786621094,214.90103149414062,12.848153114318848,164.197998046875
2020-12-29,131.04605102539062,214.12725830078125,12.891229629516602,166.10000610351562
2020-12-30,129.9286651611328,211.76773071289062,13.092914581298828,164.29249572753906
2020-12-31,128.92784118652344,212.47459411621094,13.002530097961426,162.84649658203125
2021-01-04,125.74082946777344,207.9561309814453,13.06079387664795,159.3314971923828
2021-01-05,127.29547882080078,208.15672302246094,13.350876808166504,160.92550659179688
2021-01-06,123.01054382324219,202.75933837890625,12.563802719116211,156.91900634765625
2021-01-07,127.20803833007812,208.52932739257812,13.29037094116211,158.10800170898438
2021-01-08,128.30596923828125,209.79981994628906,13.223388671875,159.13499450683594
2021-01-11,125.3230209350586,207.76507568359375,13.566754341125488,155.7104949951172
2021-01-12,125.14815521240234,205.31954956054688,13.430551528930664,156.04150390625
2021-01-13,127.17887115478516,206.66650390625,13.477364540100098,158.29449462890625
2021-01-14,125.2550277709961,203.49496459960938,13.147195816040039,156.37350463867188
2021-01-15,123.53519439697266,203.14146423339844,12.807817459106445,155.21249389648438
2021-01-19,124.20564270019531,206.76202392578125,12.972901344299316,156.03799438476562
2021-01-20,128.28656005859375,214.30873107910156,13.312032699584961,163.16900634765625
2021-01-21,132.9893341064453,214.91061401367188,13.81176471710205,165.34950256347656
2021-01-22,135.12696838378906,215.84677124023438,13.657388687133789,164.6114959716797
2021-01-25,138.8677978515625,219.26666259765625,13.598377227783203,164.6999969482422
2021-01-26,139.1009979248047,221.94151306152344,13.381251335144043,166.30650329589844
2021-01-27,138.0321807861328,222.4860382080078,12.86583423614502,161.62899780273438
2021-01-28,133.20310974121094,228.2463836669922,12.998543739318848,161.88099670410156
2021-01-29,128.21853637695312,221.58804321289062,12.937543869018555,160.30999755859375
2021-02-01,130.33676147460938,228.9342041015625,13.183797836303711,167.1439971923828
2021-02-02,131.16261291503906,228.8004913330078,13.502264022827148,169.0
2021-02-03,130.1423797607422,232.13441467285156,13.476120948791504,165.62649536132812
2021-02-04,133.49461364746094,231.18865966796875,13.609333038330078,166.5500030517578
2021-02-05,133.08102416992188,231.37014770507812,13.53637409210205,167.6074981689453
2021-02-08,133.22698974609375,231.6280975341797,14.380719184875488,166.14700317382812
2021-02-09,132.35116577148438,232.86996459960938,14.205925941467285,165.25
2021-02-10,131.7478790283203,231.9624786376953,14.704912185668945,164.32899475097656
2021-02-11,131.49488830566406,233.5577850341797,15.189456939697266,163.10650634765625
2021-02-12,131.72840881347656,234.035400390625,14.90112018585205,163.885498046875
2021-02-16,129.60711669921875,232.8031005859375,15.268638610839844,163.44749450683594
2021-02-17,127.32026672363281,233.8180389404297,14.846091270446777,165.4320068359375
2021-02-18,126.22067260742188,233.42547607421875,14.76939868927002,166.4114990234375
2021-02-19,126.37635040283203,230.72532653808594,14.866510391235352,162.4949951171875
2021-02-22,122.6104736328125,224.54000854492188,14.298053741455078,159.03700256347656
2021-02-23,122.47423553466797,223.3527069091797,14.085162162780762,159.72500610351562
2021-02-24,121.97795867919922,224.57826232910156,14.440727233886719,157.97650146484375
2021-02-25,117.73526000976562,219.25469970703125,13.25401782989502,152.85800170898438
2021-02-26,117.99801635742188,222.50051879882812,13.659380912780762,154.64649963378906
2021-03-01,124.3523178100586,226.86671447753906,13.786118507385254,157.3070068359375
2021-03-02,121.75415802001953,223.92718505859375,13.35236930847168,154.72650146484375
2021-03-03,118.77645874023438,217.88548278808594,12.753289222717285,150.25
2021-03-04,116.89835357666016,217.09075927734375,12.32053279876709,148.8784942626953
2021-03-05,118.1536865234375,221.75372314453125,12.411416053771973,150.0229949951172
2021-03-08,113.22981262207031,217.7227020263672,11.54665470123291,147.59750366210938
2021-03-09,117.83255767822266,223.84104919433594,12.47423267364502,153.1425018310547
2021-03-10,116.75241088867188,222.53883361816406,12.422425270080566,152.8820037841797
2021-03-11,118.67915344238281,227.048583984375,12.945743560791016,155.67950439453125
2021-03-12,117.77416229248047,225.7272491455078,12.808751106262207,154.47450256347656
2021-03-15,120.65454864501953,224.82725524902344,13.142767906188965,154.08399963378906
2021-03-16,122.1920394897461,227.6039581298828,13.242402076721191,154.59300231933594
2021-03-17,121.40384674072266,226.96243286132812,13.292217254638672,156.7864990234375
2021-03-18,117.28762817382812,220.9111328125,12.675741195678711,151.39950561523438
2021-03-19,116.76214599609375,220.55686950683594,12.798538208007812,153.7480010986328
2021-03-22,120.07068634033203,225.95706176757812,13.137785911560059,155.5435028076172
2021-03-23,119.2435531616211,227.47950744628906,13.022712707519531,156.875
2021-03-24,116.85945129394531,225.44964599609375,12.59653377532959,154.35350036621094
2021-03-25,117.34600067138672,222.4622344970703,12.489178657531738,152.31300354003906
2021-03-26,117.94933319091797,226.42625427246094,12.792064666748047,152.60150146484375
2021-03-29,118.12447357177734,225.2389678955078,12.900660514831543,153.7864990234375
2021-03-30,116.67457580566406,221.99307250976562,12.824442863464355,152.76449584960938
2021-03-31,118.86405944824219,225.7463836669922,13.29919147491455,154.70399475097656
2021-04-01,119.69117736816406,232.0466766357422,13.760990142822266,158.0500030517578
2021-04-05,122.51317596435547,238.48098754882812,13.936094284057617,161.3365020751953
2021-04-06,122.81483459472656,237.32241821289062,13.810553550720215,161.1909942626953
2021-04-07,124.45938110351562,239.2757110595703,14.091520309448242,163.96949768066406
2021-04-08,126.85317993164062,242.48329162597656,14.264379501342773,164.96499633789062
2021-04-09,129.42214965820312,244.97276306152344,14.347074508666992,168.61000061035156
2021-04-12,127.70952606201172,245.03021240234375,15.153100967407227,168.96949768066406
2021-04-13,130.81365966796875,247.50050354003906,15.621872901916504,170.0
2021-04-14,128.47825622558594,244.72377014160156,15.220854759216309,166.64999389648438
2021-04-15,130.88182067871094,248.467529296875,16.07794189453125,168.95449829101562
2021-04-16,130.5509490966797,249.6548614501953,15.854018211364746,169.9720001220703
2021-04-19,131.21266174316406,247.73988342285156,15.305290222167969,168.60049438476562
2021-04-20,129.52923583984375,247.2802734375,15.115492820739746,166.7344970703125
2021-04-21,129.90872192382812,249.50161743164062,15.304046630859375,168.1009979248047
2021-04-22,128.39071655273438,246.2366180419922,14.795670509338379,165.45199584960938
2021-04-23,130.7066650390625,250.04747009277344,15.209145545959473,167.04400634765625
2021-04-26,131.09588623046875,250.4303741455078,15.421113967895508,170.4499969482422
2021-04-27,130.77479553222656,250.83258056640625,15.325221061706543,170.8715057373047
2021-04-28,129.98654174804688,243.7375946044922,15.22060489654541,172.9250030517578
2021-04-29,129.8892822265625,241.7747344970703,15.268424987792969,173.5655059814453
2021-04-30,127.92362976074219,241.458740234375,14.954333305358887,173.37100219726562
2021-05-03,128.97454833984375,241.15237426757812,14.782220840454102,169.32449340820312
2021-05-04,124.41069793701172,237.2554168701172,14.298502922058105,165.593505859375
2021-05-05,124.65399932861328,235.99156188964844,14.405362129211426,163.52699279785156
2021-05-06,126.2498779296875,239.1129608154297,14.469624519348145,165.31849670410156
2021-05-07,126.9224624633789,241.7268524169922,14.75780963897705,164.58050537109375
2021-05-10,123.64727020263672,236.6713409423828,14.213318824768066,159.52450561523438
2021-05-11,122.73101043701172,235.76168823242188,14.253668785095215,161.19549560546875
2021-05-12,119.67029571533203,228.839111328125,13.70793342590332,157.5970001220703
2021-05-13,121.81475067138672,232.69775390625,13.615026473999023,158.07350158691406
2021-05-14,124.23213195800781,237.60008239746094,14.190651893615723,161.14500427246094
2021-05-17,123.0819320678711,234.75637817382812,14.113436698913574,163.51950073242188
2021-05-18,121.69778442382812,232.74566650390625,13.964237213134766,161.61399841308594
2021-05-19,121.54182434082031,233.32142639160156,14.014054298400879,161.58999633789062
2021-05-20,124.09566497802734,236.54605102539062,14.558794975280762,162.38400268554688
2021-05-21,122.26313781738281,235.28884887695312,14.936649322509766,160.1540069580078
2021-05-24,123.89097595214844,240.67271423339844,15.554621696472168,162.24949645996094
2021-05-25,123.6960220336914,241.57484436035156,15.590241432189941,162.95249938964844
2021-05-26,123.64727020263672,241.3541717529297,15.642297744750977,163.25799560546875
2021-05-27,122.11691284179688,239.2620086669922,15.431076049804688,161.5054931640625
2021-05-28,121.46383666992188,239.6170654296875,16.184799194335938,161.15350341796875
2021-06-01,121.14214324951172,237.42897033691406,16.20471954345703,160.9324951171875
2021-06-02,121.9024887084961,237.3330078125,16.716583251953125,161.69949340820312
2021-06-03,120.42086029052734,235.80711364746094,16.907377243041992,159.35049438476562
2021-06-04,122.71150970458984,240.6823272705078,17.513641357421875,160.31100463867188
2021-06-07,122.72127532958984,243.58062744140625,17.55423927307129,159.90049743652344
